data_type;exporter;iso2;un_code;hs_8digit;hs_8digit_name;us_imports
2025 New Combination;Canada;CA;124;73052020;;0
2025 New Combination;Canada;CA;124;03056940;;0
2025 New Combination;Canada;CA;124;04022130;;0
2025 New Combination;Canada;CA;124;04062033;;0
2025 New Combination;Canada;CA;124;07109011;;0
2025 New Combination;Canada;CA;124;07129030;;0
2025 New Combination;Canada;CA;124;96084080;;0
2025 New Combination;Canada;CA;124;16042040;;0
2025 New Combination;Canada;CA;124;16052905;;0
2025 New Combination;Canada;CA;124;17019180;;0
2025 New Combination;Canada;CA;124;96032940;;0
2025 New Combination;Canada;CA;124;23080010;;0
2025 New Combination;Canada;CA;124;28259020;;0
2025 New Combination;Canada;CA;124;29038970;;0
2025 New Combination;Canada;CA;124;29153200;;0
2025 New Combination;Canada;CA;124;29214910;;0
2025 New Combination;Canada;CA;124;29269012;;0
2025 New Combination;Canada;CA;124;29280010;;0
2025 New Combination;Canada;CA;124;29333400;;0
2025 New Combination;Canada;CA;124;29339905;;0
2025 New Combination;Canada;CA;124;29362500;;0
2025 New Combination;Canada;CA;124;29362910;;0
2025 New Combination;Canada;CA;124;29392000;;0
2025 New Combination;Canada;CA;124;91109060;;0
2025 New Combination;Canada;CA;124;90229070;;0
2025 New Combination;Canada;CA;124;40129070;;0
2025 New Combination;Canada;CA;124;41041110;;0
2025 New Combination;Canada;CA;124;41044110;;0
2025 New Combination;Canada;CA;124;41071960;;0
2025 New Combination;Canada;CA;124;41071970;;0
2025 New Combination;Canada;CA;124;42032920;;0
2025 New Combination;Canada;CA;124;44141000;;0
2025 New Combination;Canada;CA;124;48026210;;0
2025 New Combination;Canada;CA;124;50030090;;0
2025 New Combination;Canada;CA;124;51040000;;0
2025 New Combination;Canada;CA;124;52085910;;0
2025 New Combination;Canada;CA;124;52115100;;0
2025 New Combination;Canada;CA;124;53062000;;0
2025 New Combination;Canada;CA;124;54076191;;0
2025 New Combination;Canada;CA;124;54079310;;0
2025 New Combination;Canada;CA;124;54082490;;0
2025 New Combination;Canada;CA;124;55142900;;0
2025 New Combination;Canada;CA;124;57022020;;0
2025 New Combination;Canada;CA;124;58109910;;0
2025 New Combination;Canada;CA;124;60062210;;0
2025 New Combination;Canada;CA;124;61019010;;0
2025 New Combination;Canada;CA;124;61033910;;0
2025 New Combination;Canada;CA;124;61042300;;0
2025 New Combination;Canada;CA;124;61042910;;0
2025 New Combination;Canada;CA;124;61045940;;0
2025 New Combination;Canada;CA;124;61083910;;0
2025 New Combination;Canada;CA;124;61089920;;0
2025 New Combination;Canada;CA;124;62024065;;0
2025 New Combination;Canada;CA;124;62042920;;0
2025 New Combination;Canada;CA;124;62046905;;0
2025 New Combination;Canada;CA;124;62063020;;0
2025 New Combination;Canada;CA;124;62112004;;0
2025 New Combination;Canada;CA;124;63024010;;0
2025 New Combination;Canada;CA;124;64021905;;0
2025 New Combination;Canada;CA;124;64029904;;0
2025 New Combination;Canada;CA;124;64041959;;0
2025 New Combination;Canada;CA;124;64042020;;0
2025 New Combination;Canada;CA;124;65010090;;0
2025 New Combination;Canada;CA;124;69073010;;0
2025 New Combination;Canada;CA;124;85232930;;0
2025 New Combination;Canada;CA;124;69139030;;0
2025 New Combination;Canada;CA;124;72282050;;0
2025 New Combination;Canada;CA;124;73051950;;0
2025 New Combination;Canada;CA;124;73141220;;0
2025 New Combination;Canada;CA;124;74093990;;0
2025 New Combination;Canada;CA;124;82119150;;0
2025 New Combination;Canada;CA;124;84011000;;0
2025 New Combination;Canada;CA;124;84481900;;0
2025 New Combination;Cabo Verde;CP;132;98010010;;0
2025 New Combination;Cabo Verde;CP;132;61159690;;0
2025 New Combination;Cabo Verde;CP;132;84439950;;0
2025 New Combination;Cabo Verde;CP;132;16041410;;0
2025 New Combination;Cabo Verde;CP;132;90328960;;0
2025 New Combination;Cabo Verde;CP;132;85319075;;0
2025 New Combination;Cabo Verde;CP;132;22084040;;0
2025 New Combination;Cabo Verde;CP;132;39172200;;0
2025 New Combination;Cabo Verde;CP;132;84229091;;0
2025 New Combination;Cabo Verde;CP;132;84831050;;0
2025 New Combination;Cabo Verde;CP;132;22087000;;0
2025 New Combination;Cabo Verde;CP;132;85423100;;0
2025 New Combination;Cabo Verde;CP;132;19059010;;0
2025 New Combination;Cabo Verde;CP;132;20098970;;0
2025 New Combination;Cabo Verde;CP;132;83030000;;0
2025 New Combination;Cabo Verde;CP;132;87089981;;0
2025 New Combination;Cabo Verde;CP;132;61102020;;0
2025 New Combination;Cabo Verde;CP;132;20098920;;0
2025 New Combination;Cabo Verde;CP;132;61112030;;0
2025 New Combination;Cabo Verde;CP;132;61091000;;0
2025 New Combination;Cabo Verde;CP;132;85166040;;0
2025 New Combination;Cabo Verde;CP;132;39229000;;0
2025 New Combination;Cabo Verde;CP;132;61112020;;0
2025 New Combination;Cabo Verde;CP;132;49019900;;0
2025 New Combination;Cabo Verde;CP;132;16041500;;0
2025 New Combination;Cabo Verde;CP;132;82023900;;0
2025 New Combination;Cabo Verde;CP;132;29215980;;0
2025 New Combination;Cabo Verde;CP;132;03063340;;0
2025 New Combination;Cabo Verde;CP;132;22042150;;0
2025 New Combination;Cabo Verde;CP;132;42029231;;0
2025 New Combination;Cabo Verde;CP;132;94016980;;0
2025 New Combination;Cabo Verde;CP;132;94013100;;0
2025 New Combination;Cabo Verde;CP;132;58013600;;0
2025 New Combination;Cabo Verde;CP;132;94035090;;0
2025 New Combination;Cabo Verde;CP;132;94016960;;0
2025 New Combination;Cayman Islands;CY;136;22084020;;0
2025 New Combination;Cayman Islands;CY;136;84433210;;0
2025 New Combination;Cayman Islands;CY;136;71081210;;0
2025 New Combination;Cayman Islands;CY;136;90229095;;0
2025 New Combination;Cayman Islands;CY;136;85279915;;0
2025 New Combination;Cayman Islands;CY;136;85114000;;0
2025 New Combination;Cayman Islands;CY;136;84195050;;0
2025 New Combination;Cayman Islands;CY;136;84099999;;0
2025 New Combination;Cayman Islands;CY;136;73084000;;0
2025 New Combination;Cayman Islands;CY;136;84133010;;0
2025 New Combination;Cayman Islands;CY;136;84148005;;0
2025 New Combination;Cayman Islands;CY;136;85044095;;0
2025 New Combination;Cayman Islands;CY;136;33012951;;0
2025 New Combination;Cayman Islands;CY;136;27109910;;0
2025 New Combination;Cayman Islands;CY;136;02023080;;0
2025 New Combination;Cayman Islands;CY;136;39269010;;0
2025 New Combination;Cayman Islands;CY;136;85176900;;0
2025 New Combination;Cayman Islands;CY;136;85078082;;0
2025 New Combination;Cayman Islands;CY;136;71129901;;0
2025 New Combination;Cayman Islands;CY;136;90273080;;0
2025 New Combination;Cayman Islands;CY;136;90184980;;0
2025 New Combination;Cayman Islands;CY;136;71132050;;0
2025 New Combination;Cayman Islands;CY;136;97053900;;0
2025 New Combination;Cayman Islands;CY;136;85045040;;0
2025 New Combination;Cayman Islands;CY;136;71131150;;0
2025 New Combination;Cayman Islands;CY;136;94049020;;0
2025 New Combination;Cayman Islands;CY;136;90271060;;0
2025 New Combination;Cayman Islands;CY;136;90279088;;0
2025 New Combination;Cayman Islands;CY;136;90309089;;0
2025 New Combination;Cayman Islands;CY;136;39249020;;0
2025 New Combination;Cayman Islands;CY;136;85159020;;0
2025 New Combination;Cayman Islands;CY;136;63039900;;0
2025 New Combination;Cayman Islands;CY;136;90079140;;0
2025 New Combination;Cayman Islands;CY;136;57019020;;0
2025 New Combination;Cayman Islands;CY;136;84219160;;0
2025 New Combination;Cayman Islands;CY;136;85444290;;0
2025 New Combination;Cayman Islands;CY;136;61044420;;0
2025 New Combination;Cayman Islands;CY;136;61103030;;0
2025 New Combination;Cayman Islands;CY;136;85364900;;0
2025 New Combination;Cayman Islands;CY;136;39263050;;0
2025 New Combination;Cayman Islands;CY;136;29012910;;0
2025 New Combination;Cayman Islands;CY;136;87088016;;0
2025 New Combination;Cayman Islands;CY;136;28042100;;0
2025 New Combination;Cayman Islands;CY;136;87088013;;0
2025 New Combination;Cayman Islands;CY;136;40169350;;0
2025 New Combination;Cayman Islands;CY;136;42021100;;0
2025 New Combination;Cayman Islands;CY;136;59011010;;0
2025 New Combination;Central African Republic;CA;140;85044095;;0
2025 New Combination;Central African Republic;CA;140;44089001;;0
2025 New Combination;Central African Republic;CA;140;90269060;;0
2025 New Combination;Central African Republic;CA;140;08013200;;0
2025 New Combination;Central African Republic;CA;140;97053900;;0
2025 New Combination;Central African Republic;CA;140;44072902;;0
2025 New Combination;Sri Lanka;LK;144;09042160;;0
2025 New Combination;Sri Lanka;LK;144;20081990;;0
2025 New Combination;Sri Lanka;LK;144;42029260;;0
2025 New Combination;Sri Lanka;LK;144;69072310;;0
2025 New Combination;Sri Lanka;LK;144;96190015;;0
2025 New Combination;Sri Lanka;LK;144;03044500;;0
2025 New Combination;Sri Lanka;LK;144;57041000;;0
2025 New Combination;Sri Lanka;LK;144;62044310;;0
2025 New Combination;Sri Lanka;LK;144;60041000;;0
2025 New Combination;Sri Lanka;LK;144;61033200;;0
2025 New Combination;Sri Lanka;LK;144;42022215;;0
2025 New Combination;Sri Lanka;LK;144;09042276;;0
2025 New Combination;Sri Lanka;LK;144;39235000;;0
2025 New Combination;Sri Lanka;LK;144;73083050;;0
2025 New Combination;Sri Lanka;LK;144;87169010;;0
2025 New Combination;Sri Lanka;LK;144;84379000;;0
2025 New Combination;Sri Lanka;LK;144;61046315;;0
2025 New Combination;Sri Lanka;LK;144;39259000;;0
2025 New Combination;Sri Lanka;LK;144;39174000;;0
2025 New Combination;Sri Lanka;LK;144;12099920;;0
2025 New Combination;Sri Lanka;LK;144;61109010;;0
2025 New Combination;Sri Lanka;LK;144;19053200;;0
2025 New Combination;Sri Lanka;LK;144;63025930;;0
2025 New Combination;Sri Lanka;LK;144;95043000;;0
2025 New Combination;Sri Lanka;LK;144;61169935;;0
2025 New Combination;Sri Lanka;LK;144;20081920;;0
2025 New Combination;Sri Lanka;LK;144;62014060;;0
2025 New Combination;Sri Lanka;LK;144;68159941;;0
2025 New Combination;Sri Lanka;LK;144;20081940;;0
2025 New Combination;Sri Lanka;LK;144;42032940;;0
2025 New Combination;Sri Lanka;LK;144;73089095;;0
2025 New Combination;Sri Lanka;LK;144;94016160;;0
2025 New Combination;Sri Lanka;LK;144;48194000;;0
2025 New Combination;Sri Lanka;LK;144;85444210;;0
2025 New Combination;Sri Lanka;LK;144;08119010;;0
2025 New Combination;Sri Lanka;LK;144;54041980;;0
2025 New Combination;Sri Lanka;LK;144;85149080;;0
2025 New Combination;Sri Lanka;LK;144;19023000;;0
2025 New Combination;Sri Lanka;LK;144;90268020;;0
2025 New Combination;Sri Lanka;LK;144;73181520;;0
2025 New Combination;Sri Lanka;LK;144;08119052;;0
2025 New Combination;Sri Lanka;LK;144;03045900;;0
2025 New Combination;Sri Lanka;LK;144;62034311;;0
2025 New Combination;Sri Lanka;LK;144;61072990;;0
2025 New Combination;Sri Lanka;LK;144;84368000;;0
2025 New Combination;Sri Lanka;LK;144;33074900;;0
2025 New Combination;Sri Lanka;LK;144;90271060;;0
2025 New Combination;Sri Lanka;LK;144;62031210;;0
2025 New Combination;Sri Lanka;LK;144;94016980;;0
2025 New Combination;Sri Lanka;LK;144;85049075;;0
2025 New Combination;Sri Lanka;LK;144;11062090;;0
2025 New Combination;Sri Lanka;LK;144;34025051;;0
2025 New Combination;Sri Lanka;LK;144;55159990;;0
2025 New Combination;Sri Lanka;LK;144;62114960;;0
2025 New Combination;Sri Lanka;LK;144;90328960;;0
2025 New Combination;Sri Lanka;LK;144;76069230;;0
2025 New Combination;Sri Lanka;LK;144;65069960;;0
2025 New Combination;Sri Lanka;LK;144;64041947;;0
2025 New Combination;Sri Lanka;LK;144;56079090;;0
2025 New Combination;Sri Lanka;LK;144;73110000;;0
2025 New Combination;Sri Lanka;LK;144;20079945;;0
2025 New Combination;Sri Lanka;LK;144;62046902;;0
2025 New Combination;Sri Lanka;LK;144;84719000;;0
2025 New Combination;Sri Lanka;LK;144;85322900;;0
2025 New Combination;Sri Lanka;LK;144;94015300;;0
2025 New Combination;Sri Lanka;LK;144;90292040;;0
2025 New Combination;Sri Lanka;LK;144;38249993;;0
2025 New Combination;Sri Lanka;LK;144;94055030;;0
2025 New Combination;Sri Lanka;LK;144;19021940;;0
2025 New Combination;Sri Lanka;LK;144;27101930;;0
2025 New Combination;Sri Lanka;LK;144;68053010;;0
2025 New Combination;Sri Lanka;LK;144;96031060;;0
2025 New Combination;Sri Lanka;LK;144;08031020;;0
2025 New Combination;Sri Lanka;LK;144;64029949;;0
2025 New Combination;Sri Lanka;LK;144;21061000;;0
2025 New Combination;Sri Lanka;LK;144;67042000;;0
2025 New Combination;Sri Lanka;LK;144;61169288;;0
2025 New Combination;Sri Lanka;LK;144;62179090;;0
2025 New Combination;Sri Lanka;LK;144;39205110;;0
2025 New Combination;Sri Lanka;LK;144;03023100;;0
2025 New Combination;Sri Lanka;LK;144;32129000;;0
2025 New Combination;Sri Lanka;LK;144;84339010;;0
2025 New Combination;Sri Lanka;LK;144;25171000;;0
2025 New Combination;Sri Lanka;LK;144;85408900;;0
2025 New Combination;Sri Lanka;LK;144;62034345;;0
2025 New Combination;Sri Lanka;LK;144;94034060;;0
2025 New Combination;Sri Lanka;LK;144;39173200;;0
2025 New Combination;Sri Lanka;LK;144;94016920;;0
2025 New Combination;Sri Lanka;LK;144;57022010;;0
2025 New Combination;Sri Lanka;LK;144;85369040;;0
2025 New Combination;Sri Lanka;LK;144;90248000;;0
2025 New Combination;Sri Lanka;LK;144;29054500;;0
2025 New Combination;Sri Lanka;LK;144;39191020;;0
2025 New Combination;Sri Lanka;LK;144;38221900;;0
2025 New Combination;Sri Lanka;LK;144;76020000;;0
2025 New Combination;Sri Lanka;LK;144;61082210;;0
2025 New Combination;Sri Lanka;LK;144;90279088;;0
2025 New Combination;Sri Lanka;LK;144;73144200;;0
2025 New Combination;Sri Lanka;LK;144;10064000;;0
2025 New Combination;Sri Lanka;LK;144;19019020;;0
2025 New Combination;Sri Lanka;LK;144;84619060;;0
2025 New Combination;Sri Lanka;LK;144;20082000;;0
2025 New Combination;Sri Lanka;LK;144;51051000;;0
2025 New Combination;Sri Lanka;LK;144;61043200;;0
2025 New Combination;Sri Lanka;LK;144;64039990;;0
2025 New Combination;Sri Lanka;LK;144;61178030;;0
2025 New Combination;Sri Lanka;LK;144;61045980;;0
2025 New Combination;Sri Lanka;LK;144;85437095;;0
2025 New Combination;Sri Lanka;LK;144;89039916;;0
2025 New Combination;Sri Lanka;LK;144;42029208;;0
2025 New Combination;Sri Lanka;LK;144;85444910;;0
2025 New Combination;Sri Lanka;LK;144;20029080;;0
2025 New Combination;Sri Lanka;LK;144;90213900;;0
2025 New Combination;Sri Lanka;LK;144;62041920;;0
2025 New Combination;Sri Lanka;LK;144;03055400;;0
2025 New Combination;Sri Lanka;LK;144;98170050;;0
2025 New Combination;Sri Lanka;LK;144;84149041;;0
2025 New Combination;Sri Lanka;LK;144;22090000;;0
2025 New Combination;Sri Lanka;LK;144;57039000;;0
2025 New Combination;Sri Lanka;LK;144;72155000;;0
2025 New Combination;Sri Lanka;LK;144;64041990;;0
2025 New Combination;Sri Lanka;LK;144;62059030;;0
2025 New Combination;Sri Lanka;LK;144;59039018;;0
2025 New Combination;Sri Lanka;LK;144;62160019;;0
2025 New Combination;Sri Lanka;LK;144;13012000;;0
2025 New Combination;Sri Lanka;LK;144;49119110;;0
2025 New Combination;Sri Lanka;LK;144;42021900;;0
2025 New Combination;Sri Lanka;LK;144;72171050;;0
2025 New Combination;Sri Lanka;LK;144;62160024;;0
2025 New Combination;Sri Lanka;LK;144;84224091;;0
2025 New Combination;Sri Lanka;LK;144;90251980;;0
2025 New Combination;Sri Lanka;LK;144;84797900;;0
2025 New Combination;Sri Lanka;LK;144;85269250;;0
2025 New Combination;Sri Lanka;LK;144;54026200;;0
2025 New Combination;Sri Lanka;LK;144;84834090;;0
2025 New Combination;Sri Lanka;LK;144;90308901;;0
2025 New Combination;Sri Lanka;LK;144;85171800;;0
2025 New Combination;Sri Lanka;LK;144;64029931;;0
2025 New Combination;Sri Lanka;LK;144;48185000;;0
2025 New Combination;Sri Lanka;LK;144;75089050;;0
2025 New Combination;Sri Lanka;LK;144;97012100;;0
2025 New Combination;Sri Lanka;LK;144;83012000;;0
2025 New Combination;Sri Lanka;LK;144;21041000;;0
2025 New Combination;Sri Lanka;LK;144;83017000;;0
2025 New Combination;Sri Lanka;LK;144;70109005;;0
2025 New Combination;Sri Lanka;LK;144;84133010;;0
2025 New Combination;Sri Lanka;LK;144;63079040;;0
2025 New Combination;Sri Lanka;LK;144;71162040;;0
2025 New Combination;Sri Lanka;LK;144;84129090;;0
2025 New Combination;Sri Lanka;LK;144;84249090;;0
2025 New Combination;Sri Lanka;LK;144;29053990;;0
2025 New Combination;Sri Lanka;LK;144;61171020;;0
2025 New Combination;Sri Lanka;LK;144;84879000;;0
2025 New Combination;Sri Lanka;LK;144;40121980;;0
2025 New Combination;Sri Lanka;LK;144;61169294;;0
2025 New Combination;Sri Lanka;LK;144;58079020;;0
2025 New Combination;Sri Lanka;LK;144;61171060;;0
2025 New Combination;Sri Lanka;LK;144;53091900;;0
2025 New Combination;Sri Lanka;LK;144;64052090;;0
2025 New Combination;Sri Lanka;LK;144;24012083;;0
2025 New Combination;Sri Lanka;LK;144;84841000;;0
2025 New Combination;Sri Lanka;LK;144;94049081;;0
2025 New Combination;Sri Lanka;LK;144;39211350;;0
2025 New Combination;Sri Lanka;LK;144;08043040;;0
2025 New Combination;Sri Lanka;LK;144;71171915;;0
2025 New Combination;Sri Lanka;LK;144;61041915;;0
2025 New Combination;Sri Lanka;LK;144;61046100;;0
2025 New Combination;Sri Lanka;LK;144;62034217;;0
2025 New Combination;Sri Lanka;LK;144;33073050;;0
2025 New Combination;Sri Lanka;LK;144;63079030;;0
2025 New Combination;Sri Lanka;LK;144;95069960;;0
2025 New Combination;Sri Lanka;LK;144;85469000;;0
2025 New Combination;Sri Lanka;LK;144;56090030;;0
2025 New Combination;Sri Lanka;LK;144;85238020;;0
2025 New Combination;Sri Lanka;LK;144;39211211;;0
2025 New Combination;Sri Lanka;LK;144;35069900;;0
2025 New Combination;Sri Lanka;LK;144;40103130;;0
2025 New Combination;Sri Lanka;LK;144;41151000;;0
2025 New Combination;Sri Lanka;LK;144;63062210;;0
2025 New Combination;Sri Lanka;LK;144;90329061;;0
2025 New Combination;Sri Lanka;LK;144;20097100;;0
2025 New Combination;Sri Lanka;LK;144;33021090;;0
2025 New Combination;Sri Lanka;LK;144;62046904;;0
2025 New Combination;Sri Lanka;LK;144;33043000;;0
2025 New Combination;Sri Lanka;LK;144;62031990;;0
2025 New Combination;Sri Lanka;LK;144;84251900;;0
2025 New Combination;Sri Lanka;LK;144;62103090;;0
2025 New Combination;Sri Lanka;LK;144;59031010;;0
2025 New Combination;Sri Lanka;LK;144;90299080;;0
2025 New Combination;Sri Lanka;LK;144;89039991;;0
2025 New Combination;Sri Lanka;LK;144;84858000;;0
2025 New Combination;Sri Lanka;LK;144;61113010;;0
2025 New Combination;Sri Lanka;LK;144;62160013;;0
2025 New Combination;Sri Lanka;LK;144;33021020;;0
